Ranking,Fund Short Name,Investment Strategy,Dummy,Fund Company,Dummy,Recent Month Return,Dummy,Lastest NAV,Cumulative Return,Dummy,Dummy,Dummy,Annalized Return,Sharpe Ratio,Year Rating
236,成泉尊享A期,股票策略,查看,成泉资本,查看,42.54%,查看,1.5429,54.29%,查看,查看,查看,,,
237,景林创新成长基金,股票策略,查看,景林资产,查看,--,查看,1.6590,65.90%,查看,查看,查看,,,
238,成泉尊享B期,股票策略,查看,成泉资本,查看,42.55%,查看,1.5428,54.28%,查看,查看,查看,,,
239,复博群利1号,多策略,查看,中山证券,查看,--,查看,1.4187,41.87%,查看,查看,查看,,,
240,华融分级固利12号B,债券策略,查看,华融证券,查看,43.92%,查看,1.9257,116.96%,查看,查看,查看,,,
241,阿甘1号基金,股票策略,查看,无忧股权,查看,36.33%,查看,1.2192,21.92%,查看,查看,查看,,,
242,湘军彭大帅5号,股票策略,查看,大帅资产,查看,62.87%,查看,1.9430,94.30%,查看,查看,查看,,,
243,偕沣稳健一号,股票策略,查看,偕沣资产,查看,35.85%,查看,1.5840,58.40%,查看,查看,查看,,,
244,东方港湾拓商一号,股票策略,查看,东方港湾,查看,33.03%,查看,1.4820,48.20%,查看,查看,查看,,,
245,相生五号,股票策略,查看,相生资产,查看,35.92%,查看,1.5780,57.80%,查看,查看,查看,,,
246,卓林草原狼一号,股票策略,查看,卓林投资,查看,9.18%,查看,1.6410,64.10%,查看,查看,查看,,,
247,中融信托-瞰金2号-第03期(煜融金钻1号),股票策略,查看,煜融投资,查看,57.87%,查看,1.5643,56.43%,查看,查看,查看,,,
248,锦水源一期,股票策略,查看,锦水源投资,查看,45.64%,查看,1.6754,67.54%,查看,查看,查看,,,
249,达理1号,股票策略,查看,汇杰达理,查看,32.79%,查看,1.5191,51.91%,查看,查看,查看,,,
250,少数派6号,股票策略,查看,少薮派投资,查看,47.49%,查看,1.5590,55.90%,查看,查看,查看,,,
251,平石T5对冲,对冲策略,查看,平石资产,查看,28.02%,查看,1.5277,52.77%,查看,查看,查看,,,
252,元葵产业对冲基金,管理期货,查看,元葵资产,查看,37.42%,查看,8.2410,724.10%,查看,查看,查看,,,
253,福建滚雪球融晨1号,股票策略,查看,滚雪球投资,查看,45.39%,查看,1.3870,38.70%,查看,查看,查看,,,
254,汉景港湾4号,股票策略,查看,东方港湾,查看,29.21%,查看,1.1655,16.55%,查看,查看,查看,,,
255,财掌柜持股宝一号,股票策略,查看,同亨投资,查看,29.08%,查看,1.9000,90.00%,查看,查看,查看,,,
256,天行3号,多策略,查看,天风天成,查看,39.31%,查看,2.3516,135.16%,查看,查看,查看,,,
257,道合专户,股票策略,查看,道合投资,查看,56.00%,查看,1.5600,56.00%,查看,查看,查看,,,
258,涌津涌赢7号,股票策略,查看,涌津投资,查看,52.24%,查看,1.9030,90.30%,查看,查看,查看,,,
259,海洋之星1号,股票策略,查看,东方证券,查看,39.54%,查看,7.0313,603.13%,查看,查看,查看,,,
260,鼎鸿新三板优选基金1号,定向增发,查看,鼎诚资本,查看,55.47%,查看,1.5547,55.47%,查看,查看,查看,,,
261,同犇财通5期基金,股票策略,查看,同犇投资,查看,29.39%,查看,1.5444,54.44%,查看,查看,查看,,,
262,玖盈价值精选,股票策略,查看,玖盈资本,查看,41.69%,查看,1.5533,55.33%,查看,查看,查看,,,
263,东方港湾拓商,股票策略,查看,东方港湾投资,查看,34.81%,查看,1.4910,49.10%,查看,查看,查看,,,
264,广汇缘3号基金,股票策略,查看,广汇缘资产,查看,42.63%,查看,1.6260,62.60%,查看,查看,查看,,,
265,鸿鑫木秀第07期赤祺1号,股票策略,查看,赤祺资产,查看,-15.01%,查看,1.5590,133.40%,查看,查看,查看,,,
266,林园投资2号,股票策略,查看,林园投资,查看,--,查看,1.5484,54.84%,查看,查看,查看,,,
267,珍宝九号,股票策略,查看,华珍投资,查看,--,查看,1.5409,54.09%,查看,查看,查看,,,
268,福建滚雪球10号同驰,多策略,查看,滚雪球投资,查看,35.04%,查看,1.5800,168.70%,查看,查看,查看,,,
269,林园投资1号,股票策略,查看,林园投资,查看,--,查看,1.5470,54.70%,查看,查看,查看,,,
270,聚隆2号,股票策略,查看,聚隆投资,查看,42.26%,查看,2.0030,100.30%,查看,查看,查看,,,
271,晨铭种子1号,管理期货,查看,国海良时期货,查看,40.47%,查看,1.5410,54.10%,查看,查看,查看,,,
272,恒丰一号,多策略,查看,私享投资,查看,54.19%,查看,1.5080,50.80%,查看,查看,查看,,,
273,高毅新方程晓峰2号致信1号,股票策略,查看,高毅资产,查看,31.03%,查看,1.7173,71.73%,查看,查看,查看,,,
274,高毅新方程晓峰2号致信2号,股票策略,查看,高毅资产,查看,31.03%,查看,1.7173,71.73%,查看,查看,查看,,,
275,私募学院菁英7号,股票策略,查看,汉和资本,查看,31.37%,查看,2.0307,103.07%,查看,查看,查看,,,
276,长金银信宝6期,股票策略,查看,长金投资,查看,29.34%,查看,1.6505,65.05%,查看,查看,查看,,,
277,浩航投资套利1号,管理期货,查看,浩航资产,查看,17.33%,查看,1.5683,56.83%,查看,查看,查看,,,
278,汉景港湾3号,股票策略,查看,东方港湾,查看,27.12%,查看,1.1530,15.30%,查看,查看,查看,,,
279,乾和资产纵横二号,多策略,查看,乾和资产,查看,42.40%,查看,1.6101,61.01%,查看,查看,查看,,,
280,新里程藏宝图福州1号,股票策略,查看,新里程资产,查看,29.77%,查看,1.2826,28.26%,查看,查看,查看,,,
281,同犇6期基金,股票策略,查看,同犇投资,查看,28.82%,查看,1.5324,53.24%,查看,查看,查看,,,
282,歌尔声学家园2号,定向增发,查看,歌尔股份,查看,19.31%,查看,1.7680,76.80%,查看,查看,查看,,,
283,奕金安一期,股票策略,查看,奕金安投资,查看,26.65%,查看,1.8592,101.08%,查看,查看,查看,,,
284,明道致远2号,定向增发,查看,鼎锋明道,查看,-3.23%,查看,1.5290,52.90%,查看,查看,查看,,,
285,东方红-先锋3号,股票策略,查看,东方红资管,查看,30.86%,查看,3.1660,218.60%,查看,查看,查看,,,
286,东方港湾马拉松一号,股票策略,查看,东方港湾,查看,38.07%,查看,1.3890,38.90%,查看,查看,查看,,,
287,国联定增精选8号风险C份额,定向增发,查看,国联证券,查看,--,查看,1.5098,50.98%,查看,查看,查看,,,
288,广发恒定18号华东重机,定向增发,查看,广发证券,查看,36.85%,查看,2.2091,120.91%,查看,查看,查看,,,
289,私募工场亚洲价值长线回报,股票策略,查看,上海谷寒,查看,29.80%,查看,1.9207,92.07%,查看,查看,查看,,,
290,精选二期I,股票策略,查看,长金投资,查看,24.82%,查看,2.4609,146.09%,查看,查看,查看,,,
291,少数派105号,股票策略,查看,少薮派投资,查看,--,查看,1.5230,52.30%,查看,查看,查看,,,
292,坚实1号,股票策略,查看,私享投资,查看,49.11%,查看,1.5090,50.90%,查看,查看,查看,,,
293,竣弘财富2号,定向增发,查看,竣弘投资,查看,28.90%,查看,1.5300,53.00%,查看,查看,查看,,,
294,相聚上善一期,股票策略,查看,相聚资本,查看,27.28%,查看,2.0950,109.50%,查看,查看,查看,,,
295,金蕴12期泽升,股票策略,查看,泽升投资,查看,50.17%,查看,2.6948,169.48%,查看,查看,查看,,,
296,东方鼎泰2期,股票策略,查看,东方鼎泰,查看,23.38%,查看,1.3670,36.70%,查看,查看,查看,,,
297,东方先进制造优选,股票策略,查看,马拉松,查看,24.27%,查看,1.7870,78.70%,查看,查看,查看,,,
298,东方医疗健康优选,股票策略,查看,东方马拉松,查看,26.53%,查看,1.6550,65.50%,查看,查看,查看,,,
299,福建滚雪球千里马1号,股票策略,查看,滚雪球投资,查看,40.59%,查看,1.9500,95.00%,查看,查看,查看,,,
300,鸿凯激进7号,管理期货,查看,鸿凯投资,查看,31.34%,查看,1.2280,184.50%,查看,查看,查看,,,
